comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,like_count,last_modify_ts,parent_comment_id,pictures
7264961539521233722,1691505679,湖北,7263802344289094972,乔怎么不去参加好声音，唱歌这么好听[泣不成声][泣不成声],92926154167,MS4wLjABAAAA5trM_QDyS-k5jLGv1nJ_LYHQnUJFMly-qWtczyr6EFo,2926797704,K198884,,静静吖,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oEBEAASRhfAVQsAgIeizCqTIjNdAsFyk9AVNCl.jpeg?from=2064092626,26,166,1753621527950,0,
7260903741422928700,1690560914,浙江,7260833868322786621,歌名：最好的安排,3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,,旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=2064092626,380,36723,1753621528969,0,
7260916806490653455,1690563965,安徽,7260833868322786621,明天结婚 和爱了八年的人 我的初恋[流泪],2331386474137367,MS4wLjABAAAAkci3Mwwz7GtB6zNRlkRfNcGxUJq14QhH1Ie1GbtyRVY458gPjAVDBFmhpHASwGI9,43154249942,20021130cyc.,,记住小陈.,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_6597ed94094461760740c09966407b0a.jpeg?from=2064092626,5153,70824,1753621529000,0,
7530611413371798323,1753357105,辽宁,7260833868322786621,东北列阵[尬笑][抱抱你],9268505622652,MS4wLjABAAAAj4-e23tP0hu_hTBPfEp8HLG8kzaPK4ay0rI1Ale08to,49910925723,49910925723,,残冬,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o4mAdA8eIFQAeZ2CDfAZIOXQzeAnAdLNMsCsIJ.jpeg?from=2064092626,8,272,1753621529019,0,
7530269823353029385,1753277572,河南,7260833868322786621,期待演唱会,1508133737338916,MS4wLjABAAAAaeXJuEJ6n3-PUT6IpEftqQOMgNkarb1SBIkyGB_OlMAtVU33e1G8zF-EGZddPntE,2357665091,mxs3355667,,晨诺,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oUQ2GirmgAUMEcyBQvAyvBAeA7LVeEeg2ACGyI.jpeg?from=2064092626,0,2,1753621529041,0,
7260834308545348407,1690544737,浙江,7260833868322786621,刮风又下雨 全损音质[裂开],3579616377974027,MS4wLjABAAAACdtHOv8XS_X_PTuqJ3WReO4ka7pBWg7fmzG4wjiIZVkUKFOVtbhizl9GkpdOJ-O1,3543071380,xiaoqiao20050529,,旺仔小乔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_318e60004ed02c7fdb1b6.jpeg?from=2064092626,200,15766,1753621529060,0,
7530522830010794790,1753336480,福建,7260833868322786621,这就是你最好的安排[九转大肠],3003462454618851,MS4wLjABAAAAdzPSwwf9STxBc1kiMPh96Aua8BUEDmF1c5rXJu9oKpNl913mSp-C4lMGVPrUq-kN,2334738962,Qin202333,,鱼香茄子,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_4ee1c1308b7926246b877244f5c512c6.jpeg?from=2064092626,0,19,1753621529078,0,
7530581287908737850,1753350090,江西,7260833868322786621,跟原唱差不多 我说的是人品[捂脸],1479261253018076,MS4wLjABAAAAvqXH_OJYjwhHSj0p9UTTFZfuqvigluHWV-9erCPVrO7fyqwb1Fb_HeMK93t9bXI9,79590987555,xy610024,,凤,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ocAAtVmAQiIFAZ9VVaBhIjvYzP2BAW71AiTEF.jpeg?from=2064092626,1,186,1753621529095,0,
7472832390197412659,1739904398,辽宁,7260833868322786621,那一年，有人跳楼，有人卧轨，有人带着老婆孩子吃下掺了毒药的最后一顿饺子，但她说一切都是最好的安排…,1638742109720908,MS4wLjABAAAA7E2CO8jc6JjFJ2u5AK6SMNO4ZFiuj-wcuygrb_RarTCIRtnVsJ9n7afnJ5ngIFAt,56505059647,56505059647,,冰红茶司空震,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o8DEAAzmiiAOU9AgIeCBCKU0gdCAV1zs1AGfCp.jpeg?from=2064092626,17,769,1753621529111,0,
7530859623987315499,1753414898,河南,7260833868322786621,到这的都是真爱粉了,3362753327932910,MS4wLjABAAAA-8Rfs2kLhz6ZePDYUJV7Svye4t9OMOiv6Od_IY0qX5HM01nlVTi6ntdH9DJY_QCX,82782946428,82782946428,,轰隆龙,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oEn7evASEEaJuzABZzQBYD7EsI3fE6AfAAkFB7.jpeg?from=2064092626,0,6,1753621529129,0,
